"Gene_symbol"	"score_df_2"	"n_cor"	"is_deg"	"Ssec_norm"
"tnfsf10_ChrAur1"	0.859513063934784	0	FALSE	0.816382317299802
"pdyn"	0.8594307269398	0	FALSE	0.816304112011733
"cyb5d2"	0.850444222260064	0	FALSE	0.807768554121219
"bmp4"	0.847719393703522	0	FALSE	0.805180458669766
"adamts10"	0.847234601958507	0	FALSE	0.80471999398946
"col8a2_ChrAur1"	0.845991461154011	0	FALSE	0.803539234541712
"angptl1a_ChrAur2"	0.84321764603226	0	FALSE	0.800904610692611
"lamc2"	0.842818298005986	0	FALSE	0.800525302127356
"col11a1a_ChrAur1"	0.842419950487035	0	FALSE	0.800146943863523
"lhb"	0.842012523995229	0	TRUE	0.799759962213719
"metrn"	0.841280642779566	0	FALSE	0.799064807121956
"kazald3"	0.833601736368221	0	FALSE	0.791771231638968
"dkk3b"	0.831600655158978	0	FALSE	0.789870565572035
"ltbp4"	0.831152517494954	0	FALSE	0.789444915654685
"gdf10a_ChrAur1"	0.828529001619245	1	FALSE	0.786953048968821
"col10a1b"	0.825634779347462	0	FALSE	0.784204060053862
"olfm3a"	0.824767649354325	0	FALSE	0.783380443028244
"chid1"	0.822998286616854	0	FALSE	0.781699867697431
"col15a1b"	0.819052571873592	0	FALSE	0.777952150669418
"fbln1"	0.817995251059649	0	FALSE	0.776947886682708
"sftpba"	0.817969154975067	0	FALSE	0.776923100111221
"sema3d"	0.817766870562158	0	FALSE	0.77673096641984
"bgnb"	0.814485464890126	0	FALSE	0.773614223139324
"prf1.8"	0.814342242207327	0	FALSE	0.773478187434249
"pgrmc1"	0.811445761236741	0	FALSE	0.770727053162995
"nxph2a"	0.81123389575551	0	FALSE	0.770525819185548
"wnt11"	0.810430833334673	0	FALSE	0.769763054793047
"uts1"	0.808289548161809	0	FALSE	0.767729220259549
"spock1"	0.806466143136176	0	FALSE	0.765997314506555
"igfbp2a"	0.804125698906954	0	FALSE	0.76377431480645
"ccl36.1_ChrAur1"	0.802424173725853	0	FALSE	0.762158172913351
"chrdl2"	0.800833430192854	0	FALSE	0.760647253596134
"mstnb"	0.799779707878909	0	FALSE	0.759646407535097
"tgfb3_ChrAur2"	0.798398544735572	0	FALSE	0.758334551770666
"hbegfa"	0.796584421043542	0	FALSE	0.756611461609839
"lgals3b"	0.796421619383063	0	FALSE	0.756456829408866
"lamb2"	0.796230444499765	0	FALSE	0.756275247765974
"frzb"	0.794783009515311	0	TRUE	0.754900445710796
"dag1_ChrAur1"	0.791967611763388	0	FALSE	0.752226325866342
"net1_ChrAur2"	0.791154637251968	0	FALSE	0.751454146776358
"lgi3"	0.790375427989525	0	FALSE	0.750714038580186
"scg2b"	0.787148626627956	0	FALSE	0.747649159541624
"hapln2"	0.783416467559749	0	FALSE	0.744104281870207
"optc"	0.781585930595315	0	FALSE	0.742365602062263
"lama2"	0.776232498106421	0	FALSE	0.73728080718924
"grem2b"	0.773594638517557	0	FALSE	0.734775316564107
