"","JM","JM_p","JF","JF_p"
"tubb4bl_ChrAur1",-0.371797981145666,0.0969998541884154,0.371797981145666,0.0969998541884154
"tubb4bl_ChrAur2",0.907261193121184,1.4049274973638e-08,-0.907261193121184,1.4049274973638e-08
"tubb5_ChrAur1",0.839925031741745,1.90988441330975e-06,-0.839925031741745,1.90988441330975e-06
"tubb5_ChrAur2",0.813353699286585,7.35844868555034e-06,-0.813353699286585,7.35844868555034e-06
"tubd1",-0.573165545479754,0.00660540898759789,0.573165545479754,0.00660540898759789
"tube1",-0.569538432300244,0.00703830676441663,0.569538432300244,0.00703830676441663
"tubg1",-0.724050531708724,0.000206527108177032,0.724050531708724,0.000206527108177032
"tubgcp2",-0.571629799486978,0.00678594013326265,0.571629799486978,0.00678594013326265
"tubgcp4",-0.607562472186494,0.00348553769677657,0.607562472186494,0.00348553769677657
"tubgcp5",-0.867913881639812,3.45030232051877e-07,0.867913881639812,3.45030232051877e-07
"tubgcp6",-0.841625624499921,1.73773444914406e-06,0.841625624499921,1.73773444914406e-06
"tufm",-0.835981748687838,2.36781268588655e-06,0.835981748687838,2.36781268588655e-06
"tuft1a_ChrAur1",0.668397497877204,0.000926153227413694,-0.668397497877204,0.000926153227413694
"tuft1a_ChrAur2",-0.5138393459378,0.0171841909250622,0.5138393459378,0.0171841909250622
"tulp1a",0.54573241951703,0.0104964362331372,-0.54573241951703,0.0104964362331372
"tulp3",0.800092691281269,1.3362567491882e-05,-0.800092691281269,1.3362567491882e-05
"tulp4a",0.531937612044028,0.0130647940389284,-0.531937612044028,0.0130647940389284
"tulp4b",0.536885436189814,0.0120907095198625,-0.536885436189814,0.0120907095198625
"tusc2a",0.835670022430675,2.40781077864244e-06,-0.835670022430675,2.40781077864244e-06
"tusc2b",-0.868815413150303,3.24484468542403e-07,0.868815413150303,3.24484468542403e-07
"tusc3",0.580524617061457,0.00579437049429135,-0.580524617061457,0.00579437049429135
"tut1",-0.714726522899606,0.000271933295155514,0.714726522899606,0.000271933295155514
"tut4",-0.809570174756469,8.76450168850611e-06,0.809570174756469,8.76450168850611e-06
"tut7",-0.850965985679728,1.01357548309705e-06,0.850965985679728,1.01357548309705e-06
"tvp23b",-0.866412514081742,3.81798428086011e-07,0.866412514081742,3.81798428086011e-07
"twf1b",-0.0676596099142644,0.770742750061363,0.0676596099142644,0.770742750061363
"twnk",0.380485079268397,0.0888455365924996,-0.380485079268397,0.0888455365924996
"twsg1a",0.487575683258732,0.0249579469860983,-0.487575683258732,0.0249579469860983
"txk",-0.776026955379071,3.55468919401704e-05,0.776026955379071,3.55468919401704e-05
"txlna",-0.91105662503635,9.59042948554888e-09,0.91105662503635,9.59042948554888e-09
"txlnba_ChrAur1",0.550051347303577,0.0097829584284905,-0.550051347303577,0.0097829584284905
"txlng",-0.702337833738647,0.000385770640602927,0.702337833738647,0.000385770640602927
"txn2",-0.844709270788572,1.46005659522538e-06,0.844709270788572,1.46005659522538e-06
"txnb",-0.664047992518851,0.00102807642253785,0.664047992518851,0.00102807642253785
"txndc11",0.140146707843464,0.544574834022958,-0.140146707843464,0.544574834022958
"txndc12",-0.822754309031529,4.68336801173345e-06,0.822754309031529,4.68336801173345e-06
"txndc16",0.464098000696859,0.0340632363016895,-0.464098000696859,0.0340632363016895
"txndc17",0.833870741036501,2.65047509852494e-06,-0.833870741036501,2.65047509852494e-06
"txndc5",-0.894904059157338,4.38740444443263e-08,0.894904059157338,4.38740444443263e-08
"txndc9",-0.812853275273185,7.53228955414685e-06,0.812853275273185,7.53228955414685e-06
"txnipa",0.679947175444602,0.000696147754807919,-0.679947175444602,0.000696147754807919
"txnl1",-0.573292315057474,0.00659068556447137,0.573292315057474,0.00659068556447137
"txnl4a",-0.66190664755151,0.00108165055855571,0.66190664755151,0.00108165055855571
"txnl4b",-0.90494369764515,1.75978505358052e-08,0.90494369764515,1.75978505358052e-08
"txnrd2.2",0.796944073354479,1.52977252383849e-05,-0.796944073354479,1.52977252383849e-05
"txnrd3",-0.871424640179762,2.70965150020329e-07,0.871424640179762,2.70965150020329e-07
"tyk2",0.166569384277179,0.470514634956519,-0.166569384277179,0.470514634956519
"tymp",0.762594440509931,5.83842300366049e-05,-0.762594440509931,5.83842300366049e-05
"tyms",-0.677551006419622,0.000739371018336657,0.677551006419622,0.000739371018336657
"tyro3",-0.835097647277562,2.48279879036707e-06,0.835097647277562,2.48279879036707e-06
"tysnd1",-0.653799761862658,0.00130644156845419,0.653799761862658,0.00130644156845419
"tyw1",0.836015320415522,2.3635400161732e-06,-0.836015320415522,2.3635400161732e-06
"tyw3",-0.876989424011956,1.82044418609868e-07,0.876989424011956,1.82044418609868e-07
"tyw5",-0.710493853420111,0.000307047722989221,0.710493853420111,0.000307047722989221
"u2af1_ChrAur1",-0.832627702117002,2.83040401148365e-06,0.832627702117002,2.83040401148365e-06
"u2af1_ChrAur2",-0.734943327436985,0.000147672810712245,0.734943327436985,0.000147672810712245
"u2af2a",-0.0303000563267674,0.89626634605356,0.0303000563267674,0.89626634605356
"u2surp",-0.504242524210179,0.0197589609653647,0.504242524210179,0.0197589609653647
"uacab",-0.923094222491431,2.52752698529064e-09,0.923094222491431,2.52752698529064e-09
"uap1",0.674516247712128,0.000797372960331887,-0.674516247712128,0.000797372960331887
"uap1l1",0.773768438899373,3.87290057195168e-05,-0.773768438899373,3.87290057195168e-05
"uba1",-0.919007922805046,4.0666048388777e-09,0.919007922805046,4.0666048388777e-09
"uba2",-0.765508288623077,5.25700074994746e-05,0.765508288623077,5.25700074994746e-05
"uba3_ChrAur1",-0.663732013077141,0.00103583739020922,0.663732013077141,0.00103583739020922
"uba3_ChrAur2",-0.860555474133624,5.60402544173783e-07,0.860555474133624,5.60402544173783e-07
"uba5",-0.825244062071789,4.13694617703361e-06,0.825244062071789,4.13694617703361e-06
"uba52_ChrAur1",-0.0353920681402394,0.878948181636359,0.0353920681402394,0.878948181636359
"uba52_ChrAur2",0.384644861313532,0.0851255755778551,-0.384644861313532,0.0851255755778551
"uba6",-0.90669816342541,1.48473197342607e-08,0.90669816342541,1.48473197342607e-08
"uba7",0.934813867614315,5.50469341020646e-10,-0.934813867614315,5.50469341020646e-10
"ubac1",-0.711471771883708,0.000298607470091428,0.711471771883708,0.000298607470091428
"ubac2",-0.897631256212113,3.45535363252218e-08,0.897631256212113,3.45535363252218e-08
"ubald1a",0.612077015880924,0.0031879196999442,-0.612077015880924,0.0031879196999442
"ubald2",0.893187577868173,5.08216054126551e-08,-0.893187577868173,5.08216054126551e-08
"ubap1",-0.767961372856868,4.80712774564435e-05,0.767961372856868,4.80712774564435e-05
"ubap2a",-0.919333083082529,3.91919424165722e-09,0.919333083082529,3.91919424165722e-09
"ubap2l",0.81315824440282,7.42592513622206e-06,-0.81315824440282,7.42592513622206e-06
"ubash3ba",0.849526112793961,1.1039785362208e-06,-0.849526112793961,1.1039785362208e-06
"ubash3bb",0.861391544661763,5.31093356777735e-07,-0.861391544661763,5.31093356777735e-07
"ubb",0.778959886344315,3.17551749438037e-05,-0.778959886344315,3.17551749438037e-05
"ubc",-0.830086096908522,3.23194142286836e-06,0.830086096908522,3.23194142286836e-06
"ube2a",-0.88286724767967,1.17085607104566e-07,0.88286724767967,1.17085607104566e-07
"ube2al",-0.767973070118719,4.80506526693263e-05,0.767973070118719,4.80506526693263e-05
"ube2b",-0.865745768967934,3.99204646471408e-07,0.865745768967934,3.99204646471408e-07
"ube2c",-0.693066538761178,0.000495657802952475,0.693066538761178,0.000495657802952475
"ube2d1b_ChrAur1",-0.62872764885529,0.00226695802269686,0.62872764885529,0.00226695802269686
"ube2d1b_ChrAur2",-0.85433940816669,8.2679442343654e-07,0.85433940816669,8.2679442343654e-07
"ube2d2",-0.326390510660821,0.148733704114262,0.326390510660821,0.148733704114262
"ube2d2l_ChrAur1",-0.882501806548495,1.20424184040267e-07,0.882501806548495,1.20424184040267e-07
"ube2d2l_ChrAur2",-0.761397373352114,6.09296158270479e-05,0.761397373352114,6.09296158270479e-05
"ube2d4",0.892891079476081,5.21154947170404e-08,-0.892891079476081,5.21154947170404e-08
"ube2e1",-0.129287595045227,0.576472676409889,0.129287595045227,0.576472676409889
"ube2e2",0.597255161756933,0.0042527629355552,-0.597255161756933,0.0042527629355552
"ube2f",0.346105016587525,0.124321652382773,-0.346105016587525,0.124321652382773
"ube2g1a",0.121345924427882,0.600299683843357,-0.121345924427882,0.600299683843357
"ube2g1b_ChrAur1",-0.767883006837224,4.8209651768243e-05,0.767883006837224,4.8209651768243e-05
"ube2g1b_ChrAur2",-0.00400352346012289,0.98625870238926,0.00400352346012289,0.98625870238926
"ube2g2",-0.618681673360523,0.002790964205276,0.618681673360523,0.002790964205276
"ube2h_ChrAur1",0.608525525686125,0.00342017821147458,-0.608525525686125,0.00342017821147458
"ube2h_ChrAur2",0.606192700828437,0.00358029230387983,-0.606192700828437,0.00358029230387983
"ube2ia",-0.914096983091053,6.97604499539502e-09,0.914096983091053,6.97604499539502e-09
"ube2j1",-0.666322990783562,0.000973640468344413,0.666322990783562,0.000973640468344413
"ube2j2",-0.925917752208382,1.79159360370901e-09,0.925917752208382,1.79159360370901e-09
"ube2kb_ChrAur1",-0.898364672272783,3.23673005514702e-08,0.898364672272783,3.23673005514702e-08
"ube2kb_ChrAur2",-0.39901873223204,0.0731582547361269,0.39901873223204,0.0731582547361269
"ube2l3a_ChrAur1",-0.635927636605083,0.00194451244192653,0.635927636605083,0.00194451244192653
"ube2l3a_ChrAur2",-0.74661391808511,0.000101240687248973,0.74661391808511,0.000101240687248973
"ube2nb_ChrAur1",0.920901087172824,3.27279742629136e-09,-0.920901087172824,3.27279742629136e-09
"ube2nb_ChrAur2",-0.64737056610246,0.00151170246047412,0.64737056610246,0.00151170246047412
"ube2o",0.159627273227749,0.489462488872741,-0.159627273227749,0.489462488872741
"ube2q2_ChrAur1",-0.0903954170302042,0.69677480806061,0.0903954170302042,0.69677480806061
"ube2q2_ChrAur2",-0.885106370470293,9.83559976983189e-08,0.885106370470293,9.83559976983189e-08
"ube2r2",-0.156145912560548,0.499104395265877,0.156145912560548,0.499104395265877
"ube2s",-0.821380672952154,5.01108499358297e-06,0.821380672952154,5.01108499358297e-06
"ube2t",-0.448492155249926,0.0414317236939743,0.448492155249926,0.0414317236939743
"ube2v1",0.0494440333891511,0.83145460444273,-0.0494440333891511,0.83145460444273
"ube2v2",-0.172188223834386,0.455455810114152,0.172188223834386,0.455455810114152
"ube2wb",0.500313717338263,0.0208983097476454,-0.500313717338263,0.0208983097476454
"ube2z",0.837555648945528,2.17463318511417e-06,-0.837555648945528,2.17463318511417e-06
"ube3a",-0.28446473225013,0.211381663005062,0.28446473225013,0.211381663005062
"ube3b",0.665786024560775,0.000986263234421429,-0.665786024560775,0.000986263234421429
"ube3c",-0.854351096836787,8.2620388285176e-07,0.854351096836787,8.2620388285176e-07
"ube3d",-0.291407516218477,0.199961892811975,0.291407516218477,0.199961892811975
"ube4a",0.819335808112223,5.53611312848173e-06,-0.819335808112223,5.53611312848173e-06
"ube4b",-0.837975250291206,2.12552743299603e-06,0.837975250291206,2.12552743299603e-06
"ubfd1",-0.638007475521852,0.00185890089805873,0.638007475521852,0.00185890089805873
"ubiad1",-0.809330267459287,8.8610774671318e-06,0.809330267459287,8.8610774671318e-06
"ubl3a",0.669558399376124,0.000900447920901703,-0.669558399376124,0.000900447920901703
"ubl3b",-0.727890524517179,0.000183820790182727,0.727890524517179,0.000183820790182727
"ubl7a",-0.766933896039913,4.99131751743403e-05,0.766933896039913,4.99131751743403e-05
"ublcp1",0.639899748006915,0.0017837890698131,-0.639899748006915,0.0017837890698131
"ubn2a",-0.854642521201332,8.11599844956286e-07,0.854642521201332,8.11599844956286e-07
"ubn2b",-0.951487326484329,3.55147262745612e-11,0.951487326484329,3.55147262745612e-11
"ubox5",-0.94996838400046,4.73169576283502e-11,0.94996838400046,4.73169576283502e-11
"ubp1",-0.486573407631729,0.0253022042993875,0.486573407631729,0.0253022042993875
"ubqln4",-0.636922392027546,0.00190316087102389,0.636922392027546,0.00190316087102389
"ubr1",0.920334810889981,3.49440000190494e-09,-0.920334810889981,3.49440000190494e-09
"ubr2",-0.142443195082848,0.537933975429491,0.142443195082848,0.537933975429491
"ubr3",0.869046564444314,3.19393535272363e-07,-0.869046564444314,3.19393535272363e-07
"ubr4",0.74657070257568,0.000101386012500331,-0.74657070257568,0.000101386012500331
"ubr7",-0.874134916909436,2.2376664696745e-07,0.874134916909436,2.2376664696745e-07
"ubtd1b",-0.794458782555382,1.69934548061214e-05,0.794458782555382,1.69934548061214e-05
"ubtd2",-0.320841709277767,0.156171295238273,0.320841709277767,0.156171295238273
"ubtf",0.688934176053547,0.000552647389926049,-0.688934176053547,0.000552647389926049
"ubtfl",0.0479096033874621,0.83661632304641,-0.0479096033874621,0.83661632304641
"ubxn1",-0.828415251948261,3.52234580511513e-06,0.828415251948261,3.52234580511513e-06
"ubxn10_ChrAur1",-0.323942296409434,0.151984027434028,0.323942296409434,0.151984027434028
"ubxn10_ChrAur2",-0.338967153097188,0.132803159549464,0.338967153097188,0.132803159549464
"ubxn11",0.519927629265853,0.0156958433531922,-0.519927629265853,0.0156958433531922
"ubxn2a",0.635201883332508,0.00197515644672139,-0.635201883332508,0.00197515644672139
"ubxn4",0.887538859181323,8.10546821183579e-08,-0.887538859181323,8.10546821183579e-08
"ubxn6",-0.630432371789963,0.00218682382663872,0.630432371789963,0.00218682382663872
"ubxn7",-0.847345789591394,1.25437133491039e-06,0.847345789591394,1.25437133491039e-06
"uchl1",0.147709701764873,0.52284718646178,-0.147709701764873,0.52284718646178
"uchl3",-0.803325444631574,1.16013809404611e-05,0.803325444631574,1.16013809404611e-05
"uchl5",-0.923467362609306,2.41697928377124e-09,0.923467362609306,2.41697928377124e-09
"uck1",-0.724320131578032,0.000204857799725995,0.724320131578032,0.000204857799725995
"uck2a",-0.692678679476136,0.000500783990231096,0.692678679476136,0.000500783990231096
"uck2b",-0.83174961400695,2.96387787616319e-06,0.83174961400695,2.96387787616319e-06
"uckl1a",0.406526236981783,0.0674339859485767,-0.406526236981783,0.0674339859485767
"uckl1b",0.94114749345191,2.13739867070658e-10,-0.94114749345191,2.13739867070658e-10
"ucp2",0.323313115525085,0.152827303571146,-0.323313115525085,0.152827303571146
"uevld",-0.691055683493731,0.000522728621162523,0.691055683493731,0.000522728621162523
"ufc1",-0.117805748681629,0.611051042446688,0.117805748681629,0.611051042446688
"ufd1l",-0.327239751415958,0.147617697964747,0.327239751415958,0.147617697964747
"ufl1",-0.881227569604256,1.32732538159593e-07,0.881227569604256,1.32732538159593e-07
"ufm1",0.417785724603474,0.059491590611803,-0.417785724603474,0.059491590611803
"ufsp1",-0.622056465726202,0.00260467317705357,0.622056465726202,0.00260467317705357
"ufsp2",-0.911315032154206,9.33860822599372e-09,0.911315032154206,9.33860822599372e-09
"ugcg",-0.881115672540252,1.33864645705868e-07,0.881115672540252,1.33864645705868e-07
"ugdh",-0.927384799468005,1.49019957028095e-09,0.927384799468005,1.49019957028095e-09
"uggt1",-0.832754542715154,2.81156604028194e-06,0.832754542715154,2.81156604028194e-06
"uggt2",0.810126978141939,8.54389428350526e-06,-0.810126978141939,8.54389428350526e-06
"ugl",-0.041693179223581,0.857592062385374,0.041693179223581,0.857592062385374
"ugp2a",0.261470112881326,0.252253356533745,-0.261470112881326,0.252253356533745
"ugp2b",0.861971788444095,5.11554168356536e-07,-0.861971788444095,5.11554168356536e-07
"ugt1a7",0.660399297302978,0.00112076576329519,-0.660399297302978,0.00112076576329519
"ugt1b7",0.902300914698875,2.25944366852881e-08,-0.902300914698875,2.25944366852881e-08
"ugt5d1_ChrAur1",0.603078660234555,0.00380372339278937,-0.603078660234555,0.00380372339278937
"ugt5f1",0.254632532624212,0.265318750452678,-0.254632532624212,0.265318750452678
"ugt8",-0.638639224644438,0.0018335337027287,0.638639224644438,0.0018335337027287
"uhmk1",0.725386800259193,0.000198366460758433,-0.725386800259193,0.000198366460758433
"uhrf1",-0.664714649160196,0.00101186388139863,0.664714649160196,0.00101186388139863
"uhrf1bp1",0.852565946744101,9.20814664161991e-07,-0.852565946744101,9.20814664161991e-07
"uimc1",-0.921372031067311,3.09809445696389e-09,0.921372031067311,3.09809445696389e-09
"ulk1a",-0.89519468581037,4.27848745473057e-08,0.89519468581037,4.27848745473057e-08
"ulk1b",0.894787699566029,4.43169489627415e-08,-0.894787699566029,4.43169489627415e-08
"ulk2",0.251043462994951,0.272344933771998,-0.251043462994951,0.272344933771998
"ulk3",-0.935325695021276,5.11786830295915e-10,0.935325695021276,5.11786830295915e-10
"ulk4",-0.531575727571468,0.0131384651203731,0.531575727571468,0.0131384651203731
"umad1",0.798494073745625,1.43165633404464e-05,-0.798494073745625,1.43165633404464e-05
"umodl1",0.815436017491586,6.67216984795577e-06,-0.815436017491586,6.67216984795577e-06
"umps",0.614915559223996,0.00301189785492068,-0.614915559223996,0.00301189785492068
"unc119a1_ChrAur2",0.869432379911095,3.11052942943606e-07,-0.869432379911095,3.11052942943606e-07
"unc119b",-0.908278192205686,1.27035773970629e-08,0.908278192205686,1.27035773970629e-08
"unc13a_ChrAur1",0.694637270609101,0.000475353618687067,-0.694637270609101,0.000475353618687067
"unc13a_ChrAur2",0.810409346824457,8.43388478946073e-06,-0.810409346824457,8.43388478946073e-06
"unc13d",0.90084215855557,2.58587794438245e-08,-0.90084215855557,2.58587794438245e-08
"unc45b",-0.535707194183684,0.0123171346774332,0.535707194183684,0.0123171346774332
"unc50",-0.271397642383065,0.234029670397484,0.271397642383065,0.234029670397484
"unc5a",-0.879041205047053,1.56455409323249e-07,0.879041205047053,1.56455409323249e-07
"unc5cb_ChrAur1",0.544885272664124,0.0106412419594693,-0.544885272664124,0.0106412419594693
"unc5cb_ChrAur2",0.448954539067133,0.0411969626953171,-0.448954539067133,0.0411969626953171
"unc5db",0.635152058516471,0.00197727505353925,-0.635152058516471,0.00197727505353925
"unc79",0.782890828185073,2.72272765529692e-05,-0.782890828185073,2.72272765529692e-05
"unc80",0.44201969133333,0.0448282614088969,-0.44201969133333,0.0448282614088969
"unc93b1",0.892795900155456,5.25369788760331e-08,-0.892795900155456,5.25369788760331e-08
"unga",-0.657016788659464,0.00121292212059281,0.657016788659464,0.00121292212059281
"unk",0.867228831895586,3.6140050427369e-07,-0.867228831895586,3.6140050427369e-07
"unkl",0.785721093045249,2.43253076888243e-05,-0.785721093045249,2.43253076888243e-05
"unm_sa1261",0.529269991820393,0.0136158097416443,-0.529269991820393,0.0136158097416443
"unm_sa1614",-0.83546138319072,2.43491160130601e-06,0.83546138319072,2.43491160130601e-06
"upb1",-0.472917178638563,0.0303793639393596,0.472917178638563,0.0303793639393596
"upf1_ChrAur1",0.791686958498593,1.90758205006789e-05,-0.791686958498593,1.90758205006789e-05
"upf1_ChrAur2",0.859628685715071,5.94547793367771e-07,-0.859628685715071,5.94547793367771e-07
"upf2",0.733414539367253,0.000154938657590301,-0.733414539367253,0.000154938657590301
"upf3a",0.724585386288582,0.000203226733720404,-0.724585386288582,0.000203226733720404
"upf3b",-0.57152214599424,0.00679874607277984,0.57152214599424,0.00679874607277984
"upp1",-0.869513126860412,3.09331850170905e-07,0.869513126860412,3.09331850170905e-07
"upp2",0.423573540687532,0.0556969140539204,-0.423573540687532,0.0556969140539204
"uprt",-0.824395759096899,4.31648894155265e-06,0.824395759096899,4.31648894155265e-06
"uqcc1",-0.786318002388233,2.37488960234974e-05,0.786318002388233,2.37488960234974e-05
"uqcc2",-0.679338569193598,0.000706916879981601,0.679338569193598,0.000706916879981601
"uqcc3",-0.484954312522828,0.0258662789217663,0.484954312522828,0.0258662789217663
"uqcc4",-0.77309650988178,3.97222145404156e-05,0.77309650988178,3.97222145404156e-05
"uqcc5",-0.54205520560997,0.0111368551010098,0.54205520560997,0.0111368551010098
"uqcc6",-0.77835966365734,3.25011532163841e-05,0.77835966365734,3.25011532163841e-05
"uqcr10",-0.702576974352059,0.000383237992672207,0.702576974352059,0.000383237992672207
"uqcrb",-0.863501648187956,4.63039106275486e-07,0.863501648187956,4.63039106275486e-07
"uqcrc1",-0.819947230433555,5.3743061529573e-06,0.819947230433555,5.3743061529573e-06
"uqcrc2a",-0.856869406060252,7.07298430611557e-07,0.856869406060252,7.07298430611557e-07
"uqcrc2b",-0.239916936191809,0.294862769518381,0.239916936191809,0.294862769518381
"uqcrfs1_ChrAur1",-0.776296404221589,3.51828708276353e-05,0.776296404221589,3.51828708276353e-05
"uqcrfs1_ChrAur2",-0.00466790495385232,0.983978606632762,0.00466790495385232,0.983978606632762
"uqcrh_ChrAur1",-0.13715559730206,0.55328003079324,0.13715559730206,0.55328003079324
"uqcrh_ChrAur2",-0.53079065673014,0.0132994455223071,0.53079065673014,0.0132994455223071
"uqcrq",-0.781597035794,2.86511379840705e-05,0.781597035794,2.86511379840705e-05
"urb1",-0.795207901206661,1.64658848478063e-05,0.795207901206661,1.64658848478063e-05
"urb2",-0.713126127917855,0.000284781755686903,0.713126127917855,0.000284781755686903
"urgcp",0.839452685624864,1.96027997254604e-06,-0.839452685624864,1.96027997254604e-06
"uri1",-0.891132058656168,6.04083130783778e-08,0.891132058656168,6.04083130783778e-08
"urm1",-0.19073792679897,0.407561365478566,0.19073792679897,0.407561365478566
"uroc1",0.694647400496796,0.000475225016552835,-0.694647400496796,0.000475225016552835
"urod",-0.528640319012133,0.0137485813967994,0.528640319012133,0.0137485813967994
"uros",-0.577294471177645,0.00613958291169696,0.577294471177645,0.00613958291169696
"usb1",-0.723153984154162,0.000212162765697999,0.723153984154162,0.000212162765697999
"use1",-0.808193205469431,9.33156487336625e-06,0.808193205469431,9.33156487336625e-06
"usf1",-0.908861607892143,1.19842908780878e-08,0.908861607892143,1.19842908780878e-08
"usf2",-0.903501073054888,2.01880620184882e-08,0.903501073054888,2.01880620184882e-08
"usf3",-0.235183673211476,0.304778950727896,0.235183673211476,0.304778950727896
"ush1c",-0.545751023677803,0.0104932742954696,0.545751023677803,0.0104932742954696
"ush1ga",-0.79758141862392,1.4887405781717e-05,0.79758141862392,1.4887405781717e-05
"ushbp1",0.60781390237577,0.00346837423042891,-0.60781390237577,0.00346837423042891
"uso1",-0.806562134644001,1.00445224757122e-05,0.806562134644001,1.00445224757122e-05
"usp1",-0.890028558317825,6.61872788302365e-08,0.890028558317825,6.61872788302365e-08
"usp10",-0.823161147995571,4.58998071724565e-06,0.823161147995571,4.58998071724565e-06
"usp11",-0.404383145623779,0.069032308496903,0.404383145623779,0.069032308496903
"usp12a",-0.905250170974581,1.70871272041157e-08,0.905250170974581,1.70871272041157e-08
"usp12b",-0.158126596434054,0.493607399254946,0.158126596434054,0.493607399254946
"usp13",0.784232160327818,2.58164734149714e-05,-0.784232160327818,2.58164734149714e-05
"usp14",-0.900635443236305,2.63536012351353e-08,0.900635443236305,2.63536012351353e-08
"usp16",-0.943885986598206,1.37398618493179e-10,0.943885986598206,1.37398618493179e-10
"usp18",0.820930509397608,5.12276404981335e-06,-0.820930509397608,5.12276404981335e-06
"usp19",-0.88035763364984,1.41761134260345e-07,0.88035763364984,1.41761134260345e-07
"usp20",0.362849598106218,0.105960457059249,-0.362849598106218,0.105960457059249
"usp22_ChrAur1",-0.332379696979072,0.140988423339788,0.332379696979072,0.140988423339788
"usp22_ChrAur2",-0.944790780306927,1.18157733721779e-10,0.944790780306927,1.18157733721779e-10
"usp24",-0.809711706722085,8.70795973538886e-06,0.809711706722085,8.70795973538886e-06
"usp25",0.26507067700721,0.245541944738577,-0.26507067700721,0.245541944738577
"usp28",-0.777805410147408,3.32034774886384e-05,0.777805410147408,3.32034774886384e-05
"usp2b_ChrAur1",-0.758851037354789,6.66657043907074e-05,0.758851037354789,6.66657043907074e-05
"usp2b_ChrAur2",0.615300395024064,0.0029886718150516,-0.615300395024064,0.0029886718150516
"usp3",-0.935070814830211,5.30736912101767e-10,0.935070814830211,5.30736912101767e-10
"usp30",-0.927886826752753,1.39793244176527e-09,0.927886826752753,1.39793244176527e-09
"usp31",0.885785068027905,9.32281871165386e-08,-0.885785068027905,9.32281871165386e-08
"usp32",0.851081167439846,1.00663339581748e-06,-0.851081167439846,1.00663339581748e-06
"usp33",-0.458840860993887,0.0364203930655912,0.458840860993887,0.0364203930655912
"usp34",0.46601250254844,0.0332351982041879,-0.46601250254844,0.0332351982041879
"usp36",-0.902333474482864,2.25259437614458e-08,0.902333474482864,2.25259437614458e-08
"usp37",-0.774259571715338,3.80167501655494e-05,0.774259571715338,3.80167501655494e-05
"usp38",-0.85848671957674,6.39130076242126e-07,0.85848671957674,6.39130076242126e-07
"usp39",-0.674949555012873,0.000788861958768435,0.674949555012873,0.000788861958768435
"usp4",-0.717098861842294,0.000253803874048027,0.717098861842294,0.000253803874048027
"usp40",-0.374051193351214,0.094834022826656,0.374051193351214,0.094834022826656
"usp42",-0.905912477082127,1.60280192687229e-08,0.905912477082127,1.60280192687229e-08
"usp43a",0.754214368992352,7.83184819499559e-05,-0.754214368992352,7.83184819499559e-05
"usp43b",0.849543125485643,1.10287033126285e-06,-0.849543125485643,1.10287033126285e-06
"usp44",-0.767490878649055,4.89072522917871e-05,0.767490878649055,4.89072522917871e-05
"usp45",0.848312599773004,1.18559700243607e-06,-0.848312599773004,1.18559700243607e-06
"usp46",0.758072705238499,6.85098154378923e-05,-0.758072705238499,6.85098154378923e-05
"usp47",0.465839124235255,0.0333095284094273,-0.465839124235255,0.0333095284094273
"usp48",0.909534920204388,1.1199213561799e-08,-0.909534920204388,1.1199213561799e-08
"usp49",-0.911949581729151,8.74492333733128e-09,0.911949581729151,8.74492333733128e-09
"usp5",-0.0362357509928929,0.876083698937788,0.0362357509928929,0.876083698937788
"usp53b",0.690536089743033,0.000529925278277867,-0.690536089743033,0.000529925278277867
"usp54a",0.595465927062608,0.00439926461412867,-0.595465927062608,0.00439926461412867
"usp54b",0.860334069707837,5.6839864767208e-07,-0.860334069707837,5.6839864767208e-07
"usp7",-0.767872696673546,4.8227882569614e-05,0.767872696673546,4.8227882569614e-05
"usp8",-0.852657700434199,9.15729216920262e-07,0.852657700434199,9.15729216920262e-07
"usp9",0.837426449597448,2.18995243174756e-06,-0.837426449597448,2.18995243174756e-06
"uspl1",0.696459670232488,0.000452690707705714,-0.696459670232488,0.000452690707705714
"utp11",-0.587422934205546,0.00511064408591101,0.587422934205546,0.00511064408591101
"utp15",-0.692251441605881,0.000506482964638833,0.692251441605881,0.000506482964638833
"utp18",-0.560339124946795,0.00824194634974126,0.560339124946795,0.00824194634974126
"utp20",-0.905722517269439,1.63256714485589e-08,0.905722517269439,1.63256714485589e-08
"utp23",-0.709034337955114,0.00032002474023192,0.709034337955114,0.00032002474023192
"utp25",-0.869052732960427,3.1925864842776e-07,0.869052732960427,3.1925864842776e-07
"utp3",-0.64403669853734,0.00162844153598343,0.64403669853734,0.00162844153598343
"utp4",-0.698919361033667,0.000423571395442379,0.698919361033667,0.000423571395442379
"utp6",-0.47998481897061,0.02766013116323,0.47998481897061,0.02766013116323
"utrn",0.873391170148985,2.35934791336e-07,-0.873391170148985,2.35934791336e-07
"uvrag",-0.937615542265332,3.66683949096925e-10,0.937615542265332,3.66683949096925e-10
"uvssa",-0.114817605454942,0.620186351663269,0.114817605454942,0.620186351663269
"uxs1",-0.965299242392406,1.55410440830991e-12,0.965299242392406,1.55410440830991e-12
"uxt",0.0536712711487612,0.817269560454343,-0.0536712711487612,0.817269560454343
"vac14",-0.911123095165462,9.52508520113555e-09,0.911123095165462,9.52508520113555e-09
"vamp3",0.749165860809727,9.29718422133211e-05,-0.749165860809727,9.29718422133211e-05
"vamp4",-0.793148555608195,1.79516661851325e-05,0.793148555608195,1.79516661851325e-05
