"Gene_symbol"	"score_df_1"	"n_cor"	"is_deg"	"Ssec_norm"
"pcsk2"	1.90584276938014	692	FALSE	1.80710121570836
"amh"	1.88128456893718	558	FALSE	1.78381537356593
"igfbp6b"	1.88063158202361	275	FALSE	1.78319621784946
"col1a2"	1.87814062628854	258	TRUE	1.78083431832163
"qsox1"	1.87690984056181	307	FALSE	1.77966729949994
"enpp2"	1.86922682314682	445	FALSE	1.77238233857136
"pm20d1.2"	1.86515637746215	349	FALSE	1.76852278233544
"grem2b"	1.86388122123314	364	FALSE	1.76731369184347
"col4a1"	1.86385089163173	496	FALSE	1.76728493361616
"nrg2b"	1.84554913929649	206	FALSE	1.74993139353091
"crp1"	1.83381102131596	0	FALSE	1.73880142645622
"nxph1_ChrAur1"	1.82491632269005	13	FALSE	1.73036756141841
"pcsk9"	1.82476364042951	245	FALSE	1.73022278961295
"efemp1"	1.81906717602794	64	FALSE	1.72482145855317
"loxl4_ChrAur2"	1.79657874959926	0	FALSE	1.70349815560733
"igfbp2a"	1.79530666601275	109	FALSE	1.7022919785645
"igf2b"	1.78710311882632	39	FALSE	1.69451345646819
"lamb2l"	1.78298755807656	46	FALSE	1.69061112257491
"olfml1"	1.78090046681215	407	FALSE	1.68863216333346
"igfbp5b"	1.78040584638779	91	FALSE	1.68816316915171
"apoeb_ChrAur1"	1.77430666878225	99	FALSE	1.6823799894252
"tgm2a"	1.75913189451542	405	FALSE	1.66799141893751
"cpe"	1.75035498690118	11	FALSE	1.65966924216895
"itih3a.1"	1.74702858633922	102	FALSE	1.65651518214048
"cbln2b"	1.74360976595593	47	FALSE	1.65327349055386
"ccka"	1.72662318541486	260	FALSE	1.63716698332269
"bmp6"	1.72647382050251	12	FALSE	1.63702535699389
"mmrn2a_ChrAur1"	1.7197176695971	81	FALSE	1.63061924169895
"fstl3"	1.71889521395416	20	FALSE	1.62983939741373
"st3gal2"	1.71776529959326	110	FALSE	1.62876802382089
"adgrb2"	1.71440437196672	49	FALSE	1.62558122557215
"c1ql1l2_ChrAur2"	1.70457157736261	0	FALSE	1.61625786722991
"c8g"	1.68829586721162	133	FALSE	1.60082540025367
"mgat4a"	1.68696114365662	33	FALSE	1.59955982861385
"lama4"	1.68274732571737	7	FALSE	1.59556432822781
"col5a2b"	1.6757454360158	0	FALSE	1.58892520584308
"ucn3l"	1.67573001333818	587	FALSE	1.58891058221309
"fam3a"	1.66952255481439	8	FALSE	1.58302473159361
"kitlgb"	1.66885830438819	23	FALSE	1.58239489592615
"olfml2bb"	1.65825183337264	57	FALSE	1.57233794528231
"hapln2"	1.65731072200383	0	FALSE	1.57144559281441
"rnaset2"	1.65593486431024	4	FALSE	1.57014101819226
"nampt1"	1.6536789456369	47	FALSE	1.56800197847575
"farp1_ChrAur1"	1.65061114105129	0	FALSE	1.56509311658783
"c1ql1l2_ChrAur1"	1.6497168148144	3	FALSE	1.5642451253181
"wu:fj39g12"	1.64795689710603	372	FALSE	1.56257638879825
"angptl3_ChrAur1"	1.6425413052824	118	FALSE	1.55744137833176
"wnt3"	1.6402688630778	139	FALSE	1.55528667116675
"tgfb1a"	1.63426150750933	5	FALSE	1.54959055618529
"fam3c"	1.62413989190298	1	FALSE	1.53999334063266
"comtb"	1.62318476822794	120	FALSE	1.53908770183493
"tgfb2"	1.62147849543549	19	FALSE	1.53746983089243
"ecrg4a"	1.61429959220804	0	FALSE	1.53066286603771
"adamtsl3"	1.61367774160364	12	FALSE	1.53007323346085
"hspg2"	1.61336940985182	11	FALSE	1.52978087635118
"paplnb"	1.6128545967199	59	FALSE	1.52929273564434
"gh1"	1.61119303861903	35	FALSE	1.52771726272901
"bmp5"	1.60943394881018	1	FALSE	1.52604931121528
"pgrmc1"	1.60903198958027	0	FALSE	1.52566817745928
"dag1_ChrAur2"	1.60298049520629	0	FALSE	1.51993021050011
